,0,1,2
8355,сохранения,15371.0,2.0
8356,кыргызстана,15395.0,2.0
8357,канады,15415.0,1.0
8358,легализовать,15415.0,1.0
8359,носки,15415.0,1.0
8360,канада,15415.0,1.0
8361,отсюда,15418.0,1.0
8362,отстой,15418.0,1.0
8363,вкусняшки,15418.0,1.0
8364,валентина,15418.0,1.0
8365,одежде,15418.0,1.0
8366,поныть,15418.0,1.0
8367,парни,15418.0,1.0
8368,личная,15418.0,1.0
8369,чачжанмён,15418.0,1.0
8370,продолжением,15418.0,1.0
8371,ваша,15418.0,1.0
8372,настал,15418.0,1.0
8373,азиатского,15418.0,1.0
8374,черёд,15418.0,1.0
8375,свинины,15418.0,1.0
8376,чёрной,15418.0,1.0
8377,забавный,15418.0,1.0
8378,отмечаемый,15418.0,1.0
8379,волнуйтесь,15418.0,1.0
8380,овощей,15418.0,1.0
8381,феврале,15418.0,1.0
8382,неофициальный,15418.0,1.0
8383,дарит,15418.0,1.0
8384,бобовом,15418.0,1.0
8385,сладости,15418.0,1.0
8386,ныть,15418.0,1.0
8387,белого,15418.0,1.0
8388,кушать,15418.0,1.0
8389,лапшу,15418.0,1.0
8390,кусочками,15418.0,1.0
8391,соусе,15418.0,1.0
8392,дарят,15418.0,1.0
8393,внесёт,15420.0,1.0
8394,потребуют,15420.0,1.0
8395,заксобрание,15420.0,1.0
8396,паспортов,15420.0,1.0
8397,какого,15420.0,1.0
8398,сидеть,15420.0,1.0
8399,играет,15430.0,3.0
8400,проведение,15443.0,3.0
8401,показ,15447.0,4.0
8402,дозу,15451.0,1.0
8403,этикетках,15451.0,1.0
8404,дневную,15451.0,1.0
8405,предельную,15451.0,1.0
8406,успешных,15458.0,4.0
8407,судья,15476.0,3.0
8408,разобраться,15479.0,3.0
8409,должно,15501.0,2.0
8410,упал,15522.0,2.0
8411,кубани,15528.0,2.0
8412,писал,15529.0,3.0
8413,нашлись,15552.0,2.0
8414,убил,15565.0,5.0
8415,мэра,15584.0,5.0
8416,красоту,15585.0,2.0
8417,миллиарда,15587.0,3.0
8418,антитеррористический,15597.0,2.0
8419,гражданин,15615.0,2.0
8420,заявляем,15622.0,1.0
8421,тоскане,15622.0,1.0
8422,виноградника,15622.0,1.0
8423,винодельческой,15622.0,1.0
8424,итальянская,15622.0,1.0
8425,бедным,15622.0,3.0
8426,бренда,15622.0,1.0
8427,транслировать,15631.0,3.0
8428,актер,15638.0,6.0
8429,нашло,15639.0,2.0
8430,славы,15657.0,3.0
8431,испекли,15657.0,2.0
8432,сравнивают,15675.0,3.0
8433,запустил,15686.0,2.0
8434,избил,15697.0,2.0
8435,прожиточного,15702.0,3.0
8436,роботов,15728.0,3.0
8437,неплохо,15732.0,4.0
8438,взятки,15749.0,3.0
8439,придумать,15750.0,2.0
8440,зале,15762.0,3.0
8441,копировать,15768.0,1.0
8442,отсылок,15768.0,1.0
8443,вначале,15768.0,1.0
8444,кепках,15768.0,1.0
8445,штанах,15768.0,1.0
8446,остроумие,15768.0,1.0
8447,полные,15768.0,1.0
8448,купивший,15768.0,1.0
8449,образованными,15768.0,1.0
8450,рифмы,15768.0,1.0
8451,дискредитировал,15768.0,1.0
8452,обязанытрадиционный,15768.0,1.0
8453,широких,15768.0,1.0
8454,называем,15768.0,1.0
8455,языком,15768.0,1.0
8456,двойные,15768.0,1.0
8457,оксимирона,15768.0,1.0
8458,полюбили,15768.0,1.0
8459,взрослыми,15768.0,1.0
8460,хуже,15768.0,1.0
8461,специалистов,15778.0,3.0
8462,еженедельной,15782.0,1.0
8463,эфир,15782.0,1.0
8464,ожогом,15782.0,1.0
8465,начальник,15784.0,3.0
8466,основной,15787.0,3.0
8467,жилых,15842.0,3.0
8468,скучал,15851.0,1.0
8469,нарядила,15851.0,1.0
8470,годзиллы,15851.0,1.0
8471,такая,15855.0,3.0
8472,военный,15855.0,3.0
8473,кукольных,15856.0,1.0
8474,холодном,15856.0,1.0
8475,милота,15856.0,1.0
8476,спали,15856.0,1.0
8477,кроваток,15856.0,1.0
8478,икеа,15856.0,1.0
8479,плеснули,15886.0,3.0
8480,сибири,15886.0,2.0
8481,текстовая,15887.0,4.0
8482,украл,15888.0,2.0
8483,тому,15930.0,3.0
8484,разным,15944.0,4.0
8485,голос,15954.0,4.0
8486,старые,15955.0,4.0
8487,матвиенко,15956.0,1.0
8488,страдают,15957.0,3.0
8489,странички,15971.0,2.0
8490,создана,15973.0,2.0
8491,панели,15987.0,2.0
8492,вовсе,16027.0,3.0
8493,любые,16029.0,3.0
8494,отказ,16038.0,3.0
8495,цена,16042.0,3.0
8496,предмет,16055.0,5.0
8497,дополнительные,16087.0,3.0
8498,массовки,16098.0,2.0
8499,съемочной,16103.0,1.0
8500,включил,16103.0,1.0
8501,лучах,16103.0,1.0
8502,счастливой,16103.0,1.0
8503,внуком,16103.0,1.0
8504,снимался,16103.0,1.0
8505,пропагандистский,16103.0,1.0
8506,неигровой,16103.0,1.0
8507,сыном,16103.0,1.0
8508,иром,16103.0,1.0
8509,рассчитывали,16103.0,1.0
8510,финальную,16103.0,1.0
8511,номинации,16103.0,1.0
8512,тайно,16103.0,1.0
8513,контролем,16103.0,1.0
8514,манский,16103.0,1.0
8515,премию,16103.0,1.0
8516,ника,16103.0,1.0
8517,группой,16103.0,1.0
8518,цукерберг,16108.0,2.0
8519,улиц,16123.0,2.0
8520,восстановлению,16144.0,1.0
8521,отшучиваться,16144.0,1.0
8522,заживление,16144.0,1.0
8523,стоуну,16172.0,3.0
8524,студент,16214.0,3.0
8525,рекордно,16220.0,3.0
8526,становиться,16221.0,2.0
8527,добрым,16223.0,2.0
8528,неуважение,16228.0,2.0
8529,корабле,16238.0,2.0
8530,английского,16242.0,4.0
8531,монетой,16249.0,1.0
8532,доброты,16249.0,1.0
8533,доброту,16249.0,1.0
8534,бездомный,16249.0,1.0
8535,осколки,16249.0,1.0
8536,оказывал,16249.0,1.0
8537,посильную,16249.0,1.0
8538,минутка,16249.0,1.0
8539,шанс,16249.0,1.0
8540,вытаскивал,16249.0,1.0
8541,сотрудничает,16249.0,1.0
8542,стив,16249.0,1.0
8543,фондами,16249.0,1.0
8544,бездомного,16249.0,1.0
8545,наладить,16249.0,1.0
8546,такую,16258.0,3.0
8547,израильские,16272.0,2.0
8548,кладбища,16327.0,2.0
8549,фсин,16332.0,3.0
8550,авиации,16334.0,2.0
8551,роликов,16335.0,2.0
8552,движение,16339.0,6.0
8553,отмене,16354.0,3.0
8554,выступает,16362.0,2.0
8555,участки,16366.0,2.0
8556,тряска,16369.0,1.0
8557,выбоинам,16369.0,1.0
8558,вхлам,16369.0,1.0
8559,помогла,16369.0,1.0
8560,биение,16369.0,1.0
8561,разбор,16373.0,3.0
8562,человечества,16380.0,2.0
8563,пользу,16408.0,4.0
8564,воскрес,16419.0,1.0
8565,христос,16419.0,1.0
8566,выдохнуть,16424.0,1.0
8567,задержана,16424.0,1.0
8568,лайк,16429.0,2.0
8569,дорогой,16436.0,3.0
8570,кемерово,16436.0,3.0
8571,активно,16437.0,4.0
8572,ведем,16441.0,7.0
8573,ничто,16447.0,2.0
8574,девяткино,16448.0,4.0
8575,трёхлетней,16453.0,2.0
8576,назвать,16456.0,2.0
8577,бесплатные,16457.0,3.0
8578,американского,16464.0,3.0
8579,линия,16481.0,5.0
8580,сотню,16493.0,4.0
8581,общественного,16501.0,2.0
8582,прием,16517.0,2.0
8583,пассажира,16519.0,3.0
8584,классикой,16523.0,2.0
8585,политический,16524.0,3.0
8586,бизнес,16526.0,3.0
8587,начать,16539.0,2.0
8588,вещи,16563.0,3.0
8589,богу,16573.0,1.0
8590,массово,16578.0,3.0
8591,самаре,16588.0,3.0
8592,пенсий,16589.0,2.0
8593,оскар,16597.0,2.0
8594,видно,16610.0,4.0
8595,застрял,16637.0,4.0
8596,осмотре,16642.0,2.0
8597,санкций,16642.0,3.0
8598,имеет,16646.0,4.0
8599,занятие,16647.0,2.0
8600,рубля,16648.0,2.0
8601,совпадение,16661.0,2.0
8602,ближайшем,16664.0,3.0
8603,мединский,16665.0,3.0
8604,камеру,16665.0,3.0
8605,въезд,16702.0,3.0
8606,эммануэль,16705.0,5.0
8607,играют,16729.0,3.0
8608,взаимодействовать,16733.0,2.0
8609,искусственный,16737.0,2.0
8610,интеллект,16737.0,2.0
8611,воскресенье,16738.0,4.0
8612,посвященный,16746.0,2.0
8613,можем,16758.0,3.0
8614,утку,16762.0,1.0
8615,повязали,16762.0,1.0
8616,левада,16777.0,2.0
8617,мимо,16809.0,3.0
8618,упоминания,16819.0,2.0
8619,знать,16842.0,3.0
8620,убрала,16847.0,2.0
8621,списка,16855.0,2.0
8622,общественная,16861.0,2.0
8623,брал,16864.0,2.0
8624,церквей,16890.0,2.0
8625,входа,16924.0,3.0
8626,продолжаем,16929.0,2.0
8627,существа,16945.0,3.0
8628,силу,16955.0,4.0
8629,президентский,16964.0,3.0
8630,пустил,17001.0,2.0
8631,реестр,17001.0,2.0
8632,песков,17006.0,4.0
8633,ноги,17007.0,3.0
8634,росгвардии,17007.0,5.0
8635,подарить,17021.0,2.0
8636,освободить,17031.0,4.0
8637,разгон,17033.0,2.0
8638,высказался,17035.0,2.0
8639,американские,17044.0,6.0
8640,лужа,17046.0,2.0
8641,ограничение,17059.0,3.0
8642,началась,17070.0,4.0
8643,мини,17107.0,4.0
8644,повысить,17118.0,3.0
8645,жили,17119.0,2.0
8646,пользователи,17134.0,3.0
8647,активистов,17137.0,7.0
8648,уроков,17144.0,3.0
8649,пулково,17163.0,4.0
8650,русскому,17166.0,2.0
8651,анализирует,17169.0,2.0
8652,местная,17181.0,3.0
8653,минутное,17184.0,3.0
8654,пушкина,17197.0,2.0
8655,яровой,17204.0,4.0
8656,говорил,17215.0,4.0
8657,резко,17234.0,4.0
8658,силы,17240.0,2.0
8659,пенсии,17247.0,3.0
8660,джеймс,17264.0,2.0
8661,права,17266.0,4.0
8662,положил,17268.0,2.0
8663,само,17272.0,3.0
8664,игру,17276.0,4.0
8665,стоят,17280.0,3.0
8666,хочешь,17295.0,4.0
8667,актриса,17307.0,2.0
8668,считается,17313.0,2.0
8669,изначально,17313.0,3.0
8670,армии,17314.0,3.0
8671,кассовые,17316.0,1.0
8672,оскорбился,17334.0,2.0
8673,новенький,17334.0,2.0
8674,следим,17341.0,3.0
8675,взрывного,17368.0,3.0
8676,икорниц,17375.0,2.0
8677,полицейского,17400.0,4.0
8678,лабрадора,17412.0,1.0
8679,нейтрализовать,17412.0,1.0
8680,щенок,17412.0,1.0
8681,превратив,17412.0,1.0
8682,путешествие,17418.0,3.0
8683,форму,17448.0,3.0
8684,совершил,17468.0,5.0
8685,восемь,17474.0,5.0
8686,объявлен,17478.0,5.0
8687,большое,17482.0,4.0
8688,отправили,17487.0,5.0
8689,увидеть,17490.0,3.0
8690,детского,17504.0,4.0
8691,продуктами,17511.0,1.0
8692,норковых,17511.0,1.0
8693,шубах,17511.0,1.0
8694,примут,17519.0,2.0
8695,врач,17535.0,2.0
8696,возбуждено,17539.0,6.0
8697,надежда,17541.0,3.0
8698,мешает,17554.0,3.0
8699,законодательно,17573.0,2.0
8700,госзакупок,17588.0,2.0
8701,состоит,17600.0,2.0
8702,владелец,17620.0,3.0
8703,социальные,17657.0,1.0
8704,общественной,17661.0,2.0
8705,храмов,17663.0,3.0
8706,сердечный,17671.0,2.0
8707,приступ,17671.0,2.0
8708,русским,17673.0,2.0
8709,кибербезопасности,17682.0,2.0
8710,причин,17683.0,4.0
8711,барселоне,17685.0,2.0
8712,штаб,17695.0,3.0
8713,турнира,17742.0,4.0
8714,прокате,17743.0,3.0
8715,данных,17756.0,4.0
8716,коап,17780.0,3.0
8717,награждён,17790.0,3.0
8718,мобильной,17798.0,2.0
8719,отношение,17807.0,3.0
8720,репортаж,17827.0,4.0
8721,обезвредили,17835.0,3.0
8722,удмуртии,17846.0,6.0
8723,мужа,17849.0,3.0
8724,вторник,17864.0,2.0
8725,орловской,17877.0,2.0
8726,начнёт,17882.0,2.0
8727,ряду,17898.0,2.0
8728,лучшая,17906.0,3.0
8729,газпром,17917.0,2.0
8730,финансов,17922.0,2.0
8731,урагана,17953.0,6.0
8732,лишить,17953.0,4.0
8733,корейцы,17957.0,2.0
8734,молодой,17963.0,2.0
8735,машины,17964.0,6.0
8736,солнца,17971.0,2.0
8737,хоккею,17973.0,2.0
8738,наследия,17976.0,2.0
8739,колумбии,17989.0,4.0
8740,кудрин,17991.0,2.0
8741,правам,17994.0,2.0
8742,премии,18002.0,4.0
8743,откуда,18026.0,4.0
8744,рекорд,18027.0,3.0
8745,обращения,18048.0,3.0
8746,нарисовали,18053.0,1.0
8747,выступать,18055.0,2.0
8748,получается,18057.0,2.0
8749,готов,18066.0,2.0
8750,приносили,18082.0,1.0
8751,колу,18082.0,1.0
8752,кока,18082.0,1.0
8753,приспособил,18082.0,1.0
8754,столе,18082.0,1.0
8755,рабочем,18082.0,1.0
8756,сравнению,18109.0,2.0
8757,сенная,18133.0,4.0
8758,занял,18148.0,2.0
8759,ложь,18161.0,3.0
8760,отсутствие,18213.0,5.0
8761,прошлом,18217.0,3.0
8762,животные,18218.0,4.0
8763,ижевска,18220.0,3.0
8764,сотрудничества,18221.0,2.0
8765,уникальные,18240.0,2.0
8766,империи,18251.0,3.0
8767,имеют,18255.0,4.0
8768,особенно,18266.0,3.0
8769,мобильного,18292.0,3.0
8770,номера,18312.0,1.0
8771,подвезти,18312.0,1.0
8772,стиле,18312.0,3.0
8773,отцом,18320.0,2.0
8774,бастуют,18331.0,2.0
8775,достала,18351.0,2.0
8776,типичный,18360.0,1.0
8777,апрельский,18360.0,1.0
8778,углеводы,18372.0,1.0
8779,подсказывают,18372.0,1.0
8780,считает,18376.0,4.0
8781,обратно,18378.0,4.0
8782,процесс,18384.0,3.0
8783,сериала,18427.0,3.0
8784,большой,18444.0,6.0
8785,марк,18449.0,3.0
8786,уровне,18455.0,2.0
8787,изъятием,18464.0,2.0
8788,видел,18477.0,3.0
8789,игре,18478.0,3.0
8790,нужна,18485.0,2.0
8791,телеканал,18502.0,3.0
8792,специально,18545.0,5.0
8793,преподавать,18545.0,2.0
8794,публичное,18566.0,3.0
8795,сказали,18566.0,4.0
8796,пообещал,18570.0,4.0
8797,каково,18573.0,3.0
8798,отец,18580.0,3.0
8799,довольно,18580.0,5.0
8800,футбольного,18590.0,2.0
8801,наравне,18594.0,2.0
8802,успеют,18600.0,2.0
8803,душе,18613.0,3.0
8804,мужик,18618.0,2.0
8805,другой,18622.0,5.0
8806,верно,18625.0,2.0
8807,оказывается,18643.0,4.0
8808,последствия,18663.0,3.0
8809,изменение,18665.0,3.0
8810,вступил,18665.0,2.0
8811,попробовать,18678.0,3.0
8812,посоветовал,18685.0,3.0
8813,будущем,18689.0,3.0
8814,директор,18710.0,4.0
8815,анонимности,18714.0,2.0
8816,читателей,18757.0,4.0
8817,повестки,18759.0,3.0
8818,включая,18762.0,4.0
8819,лидеров,18772.0,3.0
8820,компанией,18784.0,2.0
8821,бедных,18792.0,1.0
8822,смысл,18792.0,3.0
8823,даёт,18815.0,3.0
8824,сотрудника,18827.0,4.0
8825,фолк,18828.0,4.0
8826,участника,18834.0,4.0
8827,десяти,18837.0,4.0
8828,известные,18838.0,4.0
8829,недовольны,18861.0,3.0
8830,магией,18863.0,2.0
8831,каждое,18866.0,2.0
8832,пакетик,18878.0,3.0
8833,подготовил,18889.0,1.0
8834,арестов,18889.0,1.0
8835,являющийся,18900.0,2.0
8836,политиков,18904.0,3.0
8837,коррупцией,18909.0,2.0
8838,ставший,18912.0,2.0
8839,рюмки,18952.0,1.0
8840,щипцы,18952.0,1.0
8841,льда,18952.0,1.0
8842,возмутила,19006.0,3.0
8843,никуда,19037.0,2.0
8844,репост,19037.0,5.0
